5313 64
-0.0888249 0 0.0519913 0.0568081 0.0357 0.03 0.0 0.0 0.0 0.0 0.0 0.0 0.04 0.06 0.04 0.08 0.06 0.06 0.09 0.08 0.02 0.05 0.03 0.12 0.01 0.03 0.07 0.07 0.05 0.0 0.65 0.0 0.0 0.0 0.04 0.0 0.0 0.21 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-0.0884806 1 -0.348427 -0.0386517 0.0333 0.0 0.03 0.0 0.0 0.0 0.0 0.03 0.0 0.03 0.17 0.17 0.03 0.13 0.03 0.0 0.0 0.03 0.1 0.0 0.03 0.1 0.03 0.03 0.0 0.07 0.0 0.37 0.0 0.0 0.0 0.0 0.03 0.0 0.0 0.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03 0.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-0.0805971 0 -1.91509 -0.00852917 0.0408 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.04 0.08 0.04 0.06 0.02 0.12 0.02 0.04 0.1 0.0 0.06 0.04 0.02 0.06 0.06 0.08 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.76 0.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-0.049855 1 -0.011463 -0.039623 0.005 0.16 0.2 0.09 0.04 0.01 0.0 0.0 0.0 0.0 0.0 0.02 0.02 0.06 0.04 0.02 0.02 0.0 0.03 0.03 0.02 0.03 0.04 0.04 0.06 0.0 0.03 0.0 0.42 0.0 0.0 0.03 0.0 0.0 0.13 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05 0.15 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-0.0642105 1 -0.993911 -0.0417607 0.0118 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.04 0.18 0.14 0.26 0.07 0.06 0.07 0.08 0.02 0.0 0.01 0.01 0.01 0.01 0.01 0.26 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.58 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-0.087379 1 -0.267468 -0.0439634 0.007 0.01 0.03 0.0 0.02 0.03 0.05 0.15 0.1 0.03 0.03 0.06 0.04 0.09 0.12 0.06 0.04 0.04 0.01 0.0 0.01 0.0 0.03 0.03 0.01 0.01 0.0 0.45 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-0.0840397 1 -0.985158 -0.0349677 0.125 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.06 0.0 0.38 0.13 0.03 0.13 0.0 0.06 0.0 0.06 0.06 0.0 0.06 0.0 0.09 0.47 0.0 0.0 0.0 0.0 0.0 0.28 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03 0.0 0.0 0.0 0.0 0.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-0.0954346 1 -1.90196 -0.0230952 0.0233 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.02 0.07 0.0 0.0 0.02 0.02 0.65 0.0 0.0 0.09 0.0 0.05 0.02 0.0 0.0 0.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-0.0729202 1 -0.147124 -0.0369619 0.0135 0.01 0.01 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.06 0.12 0.14 0.01 0.05 0.23 0.07 0.12 0.01 0.05 0.04 0.01 0.02 0.0 0.76 0.0 0.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03 0.0 0.0
-0.0881019 1 -0.912952 0.03072 0.0116 0.07 0.05 0.12 0.03 0.01 0.0 0.0 0.01 0.01 0.0 0.05 0.12 0.09 0.08 0.02 0.05 0.03 0.06 0.02 0.03 0.03 0.02 0.03 0.03 0.0 0.36 0.06 0.06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
