5313 64
0.083646 -0.023232 -0.003303 0.073515 0.017163 0.008833 -0.020897 0.040668 -0.006969 0.012409 -0.003065 0.004412 -0.033562 0.012937 0.018222 0.011625 -0.012416 0.015756 0.027029 -0.025919 0.028413 -0.013744 0.014681 0.029587 -0.029669 -0.003222 0.013356 -0.021849 -0.032066 0.023607 0.003295 -0.027833 0.023687 -0.006883 -0.008044 0.003090 0.017398 0.024725 -0.067228 -0.032748 -1.926201 0.410858 0.416645 -1.789212 -0.052953 -0.399241 2.132291 -1.340130 -2.135787 0.337898 -0.819378 -2.065283 -0.320833 1.141309 0.012686 0.463168 0.753079 -0.470863 3.688551 -0.256267 0.933413 -2.050563 0.115607 2.263525
0.082622 -0.018238 -0.007545 0.073724 0.006108 0.014662 -0.024700 0.044668 -0.007841 0.012487 -0.002360 0.005910 -0.035212 0.012993 0.018611 0.012566 -0.011422 0.014272 0.026862 -0.026187 0.028612 -0.012194 0.014953 0.028950 -0.024600 -0.006176 0.013078 -0.021577 -0.028940 0.026649 -0.003752 -0.028532 0.029969 -0.012214 -0.011023 0.003460 0.011777 0.016340 -0.063422 -0.021412 -4.090555 1.398019 0.167259 -1.836489 0.130349 -0.009136 2.272187 -0.988375 -3.457894 0.401717 -0.723746 -2.462204 -0.234463 0.889056 -0.256319 0.168739 -0.036290 -0.654870 3.266761 1.273864 -0.170494 -2.435406 -0.298598 0.677924
0.057826 -0.020258 -0.018668 0.051337 0.008126 0.007467 -0.019857 0.030935 -0.008716 0.012272 0.000530 0.009451 -0.039694 0.013667 0.021269 0.015858 -0.007267 0.007861 0.025877 -0.029156 0.029279 -0.004033 0.016309 0.026340 -0.011588 -0.001596 0.010800 -0.020861 -0.029177 0.029008 -0.021001 -0.036792 0.010279 -0.002499 -0.006227 -0.009836 -0.003705 0.002978 -0.027662 0.001405 -1.757474 0.612626 0.233834 -0.489219 0.089472 0.057394 0.824846 -0.763010 -0.290795 0.207351 -0.275449 -2.015351 0.028895 0.430054 -0.016925 0.112669 -0.372699 -0.426768 1.264964 0.935935 0.062359 -0.925329 0.654148 -0.990855
0.051147 -0.022282 -0.028297 0.044123 0.009743 0.002199 -0.014912 0.025959 -0.008692 0.012353 0.000358 0.009303 -0.039521 0.013603 0.021124 0.015671 -0.007283 0.008074 0.026086 -0.028843 0.029398 -0.004396 0.016386 0.026273 -0.011179 -0.001222 0.010108 -0.020548 -0.028939 0.029601 -0.021475 -0.038108 0.009861 -0.001301 -0.005189 -0.010229 -0.003768 0.003381 -0.030202 0.000328 -0.844100 0.430360 0.196488 -1.159612 0.923308 -0.736356 0.424817 -2.547859 -0.711182 0.523929 -0.461532 -1.570973 0.185636 0.664107 0.343493 0.424421 1.230995 -0.392466 2.551792 0.063557 0.921334 -1.792886 2.210559 -0.886216
0.062356 -0.021872 -0.014268 0.054558 0.013139 0.006005 -0.019726 0.030552 -0.008159 0.012019 0.000569 0.009180 -0.039468 0.013879 0.021491 0.015845 -0.007966 0.008530 0.025650 -0.029534 0.028907 -0.004675 0.015940 0.026942 -0.014717 -0.000844 0.011286 -0.021744 -0.031155 0.026973 -0.016955 -0.035837 0.007747 -0.000552 -0.005297 -0.009990 -0.001989 0.006655 -0.029881 -0.003162 -0.658103 0.023023 0.564449 0.207174 0.290410 -0.133859 0.796864 -0.231142 0.816950 0.216640 -0.668652 -2.348230 0.268148 0.702398 0.356306 0.495324 -0.020076 -0.387048 1.321005 0.843406 0.528455 -0.542996 0.590338 0.020912
0.104675 -0.023444 0.002691 0.089604 0.018038 0.013005 -0.025620 0.051748 -0.006581 0.012449 -0.003712 0.003490 -0.032544 0.012819 0.017938 0.011007 -0.013174 0.016665 0.027083 -0.025808 0.028229 -0.014781 0.014368 0.030015 -0.032952 -0.002905 0.012684 -0.021486 -0.033730 0.021438 0.007489 -0.027467 0.022454 -0.003573 -0.002077 0.001994 0.023075 0.028258 -0.077814 -0.040164 -1.437865 -0.249720 0.302502 -0.865590 1.243737 -0.600633 0.206880 -0.291729 -3.251451 0.755679 -0.257818 -0.643415 0.098697 1.033492 0.441803 0.827263 1.773066 0.272818 1.843455 -0.159765 0.412392 -1.692454 -1.419270 3.712943
0.048697 -0.025095 -0.025483 0.040994 0.014445 0.002607 -0.016926 0.025487 -0.009737 0.012414 0.002355 0.011711 -0.042674 0.013873 0.023182 0.018110 -0.003959 0.002465 0.025067 -0.031772 0.029965 0.002561 0.017516 0.024204 -0.003374 0.003421 0.007158 -0.019960 -0.031621 0.028798 -0.032503 -0.044322 -0.010462 0.010713 0.004968 -0.024463 -0.014125 -0.008356 -0.003268 0.018174 -0.484381 0.183705 -0.089446 0.052549 -0.053740 0.399764 -0.621456 0.242945 -0.488683 -0.149906 0.484255 0.777311 -0.079639 -0.235964 -0.397822 -0.170243 0.597618 -0.036046 -1.073925 0.218411 -0.564925 0.169853 -1.637477 -1.004595
-0.040875 -0.033919 -0.078049 -0.039934 0.019403 -0.023756 0.004414 -0.024030 -0.013514 0.012411 0.009562 0.021423 -0.054858 0.015055 0.029820 0.026742 0.006094 -0.013542 0.022520 -0.039492 0.031656 0.022200 0.020870 0.017973 0.028606 0.013886 -0.001374 -0.018988 -0.033580 0.034306 -0.075938 -0.067050 -0.058452 0.036745 0.020791 -0.060640 -0.059238 -0.048994 0.080584 0.083503 -0.355420 0.527071 -0.420218 1.873254 -0.528663 0.615115 -0.105165 1.352278 1.529361 -1.169008 -0.104034 3.594236 0.318970 -1.617569 -0.862752 -0.839758 1.820855 -0.634969 -2.801757 0.489563 -1.203732 3.483353 -0.719135 -3.161707
0.064800 -0.027091 -0.006641 0.056633 0.024308 0.002476 -0.017548 0.027985 -0.007199 0.012198 -0.001306 0.006223 -0.035987 0.013396 0.019993 0.013569 -0.009841 0.011552 0.026261 -0.028244 0.028751 -0.008112 0.015523 0.028037 -0.022752 0.001642 0.011904 -0.021832 -0.034290 0.023339 -0.006132 -0.033570 0.004115 0.003836 -0.003071 -0.007323 0.007499 0.019069 -0.040301 -0.020453 1.103388 -0.353278 0.484289 -0.387994 -0.634347 -0.236185 1.518484 0.087533 1.464124 0.045749 -0.580786 -1.688786 -0.160031 0.816750 0.165792 0.366916 0.108695 -0.090808 1.766203 -0.579661 0.975167 -0.692131 0.766015 2.207405
0.070371 -0.017159 -0.007780 0.062632 0.006805 0.009713 -0.022701 0.036955 -0.007139 0.011512 0.000615 0.008771 -0.038662 0.014366 0.021351 0.015553 -0.009147 0.010841 0.025786 -0.028540 0.028550 -0.007355 0.015392 0.027645 -0.019233 -0.004978 0.015491 -0.022141 -0.027964 0.027992 -0.010097 -0.028800 0.025474 -0.013398 -0.013999 0.001371 0.009980 0.014345 -0.044425 -0.015822 0.400709 -0.833783 0.910657 0.633961 0.245555 0.408961 -0.811032 -0.456796 3.361781 0.268187 0.610952 -5.293602 0.147031 0.726950 0.182617 0.531628 -0.835203 -0.424039 -0.570283 0.581322 0.779645 -0.259692 -0.015406 -0.618802
